global_step_id,file,axis,step_id_in_file,step_deg,abs_step_deg,direction,t_s,err_px_raw,offset_px,y_zero_px,y_gain_px_per_deg,y_aligned_px,err_norm_raw,y_zero_norm,sample_idx
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.736419,-90.9724,-11.078178,-79.894222,15.978844,79.894222,-0.284289,-0.24967,22
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.768335,-91.0091,-11.078178,-79.930922,15.986184,79.930922,-0.284403,-0.249784,23
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.80032,-90.9726,-11.078178,-79.894422,15.978884,79.894422,-0.284289,-0.24967,24
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.831473,-90.9411,-11.078178,-79.862922,15.972584,79.862922,-0.284191,-0.249572,25
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.863447,-90.9809,-11.078178,-79.902722,15.980544,79.902722,-0.284315,-0.249696,26
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.895444,-90.9923,-11.078178,-79.914122,15.982824,79.914122,-0.284351,-0.249732,27
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.927942,-90.9806,-11.078178,-79.902422,15.980484,79.902422,-0.284314,-0.249695,28
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.959936,-90.9631,-11.078178,-79.884922,15.976984,79.884922,-0.28426,-0.249641,29
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,0.991993,-90.9276,-11.078178,-79.849422,15.969884,79.849422,-0.284149,-0.24953,30
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,1.023803,-90.8997,-11.078178,-79.821522,15.964304,79.821522,-0.284061,-0.249442,31
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,1.056874,-90.8704,-11.078178,-79.792222,15.958444,79.792222,-0.28397,-0.249351,32
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,1.087451,-90.8892,-11.078178,-79.811022,15.962204,79.811022,-0.284029,-0.24941,33
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,1.135566,-90.8572,-11.078178,-79.779022,15.955804,79.779022,-0.283929,-0.24931,34
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,1.167517,-90.8919,-11.078178,-79.813722,15.962744,79.813722,-0.284037,-0.249418,35
38,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,8,-5.0,5.0,-,1.199519,-90.9259,-11.078178,-79.847722,15.969544,79.847722,-0.284144,-0.249525,36
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.0,-91.0187,-90.996,-0.0227,-0.00454,-0.0227,-0.284433,-7.1e-05,0
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.031684,-91.0255,-90.996,-0.0295,-0.0059,-0.0295,-0.284455,-9.3e-05,1
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.064647,-91.0018,-90.996,-0.0058,-0.00116,-0.0058,-0.284381,-1.9e-05,2
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.096016,-73.8812,-90.996,17.1148,3.42296,17.1148,-0.230879,0.053483,3
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.126396,-11.9503,-90.996,79.0457,15.80914,79.0457,-0.037345,0.247017,4
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.160012,-9.1282,-90.996,81.8678,16.37356,81.8678,-0.028525,0.255837,5
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.206865,-9.0656,-90.996,81.9304,16.38608,81.9304,-0.02833,0.256032,6
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.239096,-9.0344,-90.996,81.9616,16.39232,81.9616,-0.028232,0.25613,7
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.271374,-9.0917,-90.996,81.9043,16.38086,81.9043,-0.028411,0.255951,8
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.302917,-9.0472,-90.996,81.9488,16.38976,81.9488,-0.028272,0.25609,9
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.335997,-9.0414,-90.996,81.9546,16.39092,81.9546,-0.028254,0.256108,10
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.367241,-8.9933,-90.996,82.0027,16.40054,82.0027,-0.028104,0.256258,11
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.399333,-9.0027,-90.996,81.9933,16.39866,81.9933,-0.028133,0.256229,12
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.431465,-8.9863,-90.996,82.0097,16.40194,82.0097,-0.028082,0.25628,13
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.463495,-8.9996,-90.996,81.9964,16.39928,81.9964,-0.028124,0.256238,14
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.495949,-9.0281,-90.996,81.9679,16.39358,81.9679,-0.028213,0.256149,15
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.526947,-9.0938,-90.996,81.9022,16.38044,81.9022,-0.028418,0.255944,16
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.559947,-9.0695,-90.996,81.9265,16.3853,81.9265,-0.028342,0.25602,17
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.607637,-9.0573,-90.996,81.9387,16.38774,81.9387,-0.028304,0.256058,18
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.639632,-9.0942,-90.996,81.9018,16.38036,81.9018,-0.02842,0.255942,19
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.671765,-9.0834,-90.996,81.9126,16.38252,81.9126,-0.028386,0.255976,20
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.703529,-9.048,-90.996,81.948,16.3896,81.948,-0.028275,0.256087,21
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.735321,-9.075,-90.996,81.921,16.3842,81.921,-0.028359,0.256003,22
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.767296,-9.0449,-90.996,81.9511,16.39022,81.9511,-0.028265,0.256097,23
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.799919,-9.045,-90.996,81.951,16.3902,81.951,-0.028266,0.256096,24
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.831906,-9.0478,-90.996,81.9482,16.38964,81.9482,-0.028274,0.256088,25
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.863896,-9.067,-90.996,81.929,16.3858,81.929,-0.028334,0.256028,26
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.89547,-9.0578,-90.996,81.9382,16.38764,81.9382,-0.028306,0.256056,27
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.92749,-9.0448,-90.996,81.9512,16.39024,81.9512,-0.028265,0.256097,28
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,0.960532,-9.0581,-90.996,81.9379,16.38758,81.9379,-0.028306,0.256056,29
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,1.007875,-9.04,-90.996,81.956,16.3912,81.956,-0.02825,0.256112,30
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,1.038932,-9.0394,-90.996,81.9566,16.39132,81.9566,-0.028248,0.256114,31
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,1.072016,-9.0589,-90.996,81.9371,16.38742,81.9371,-0.028309,0.256053,32
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,1.103499,-9.0542,-90.996,81.9418,16.38836,81.9418,-0.028295,0.256067,33
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,1.136527,-9.0655,-90.996,81.9305,16.3861,81.9305,-0.02833,0.256032,34
39,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,9,5.0,5.0,+,1.168456,-9.0562,-90.996,81.9398,16.38796,81.9398,-0.028301,0.256061,35
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.0,-8.785,-8.86846,0.08346,-0.016692,-0.08346,-0.027453,0.000261,0
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.029994,-8.7486,-8.86846,0.11986,-0.023972,-0.11986,-0.027339,0.000375,1
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.079597,-10.1604,-8.86846,-1.29194,0.258388,1.29194,-0.031751,-0.004037,2
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.110552,-67.8156,-8.86846,-58.94714,11.789428,58.94714,-0.211924,-0.18421,3
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.143309,-90.4695,-8.86846,-81.60104,16.320208,81.60104,-0.282717,-0.255003,4
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.174818,-90.0606,-8.86846,-81.19214,16.238428,81.19214,-0.281439,-0.253725,5
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.206832,-89.9441,-8.86846,-81.07564,16.215128,81.07564,-0.281075,-0.253361,6
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.238998,-90.061,-8.86846,-81.19254,16.238508,81.19254,-0.281441,-0.253727,7
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.271682,-90.0519,-8.86846,-81.18344,16.236688,81.18344,-0.281412,-0.253698,8
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.302689,-90.0289,-8.86846,-81.16044,16.232088,81.16044,-0.28134,-0.253626,9
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.334686,-90.0895,-8.86846,-81.22104,16.244208,81.22104,-0.28153,-0.253816,10
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.366209,-90.0963,-8.86846,-81.22784,16.245568,81.22784,-0.281551,-0.253837,11
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.39921,-90.0727,-8.86846,-81.20424,16.240848,81.20424,-0.281477,-0.253763,12
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.431204,-90.0688,-8.86846,-81.20034,16.240068,81.20034,-0.281465,-0.253751,13
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.478721,-90.0398,-8.86846,-81.17134,16.234268,81.17134,-0.281374,-0.25366,14
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.510724,-89.9963,-8.86846,-81.12784,16.225568,81.12784,-0.281238,-0.253524,15
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.542723,-89.9762,-8.86846,-81.10774,16.221548,81.10774,-0.281176,-0.253462,16
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.575215,-89.9667,-8.86846,-81.09824,16.219648,81.09824,-0.281146,-0.253432,17
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.607241,-90.0116,-8.86846,-81.14314,16.228628,81.14314,-0.281286,-0.253572,18
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.639248,-90.0213,-8.86846,-81.15284,16.230568,81.15284,-0.281317,-0.253603,19
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.67046,-90.0926,-8.86846,-81.22414,16.244828,81.22414,-0.281539,-0.253825,20
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.703539,-90.1941,-8.86846,-81.32564,16.265128,81.32564,-0.281856,-0.254142,21
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.734536,-90.2042,-8.86846,-81.33574,16.267148,81.33574,-0.281888,-0.254174,22
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.767485,-90.2624,-8.86846,-81.39394,16.278788,81.39394,-0.28207,-0.254356,23
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.800011,-90.31,-8.86846,-81.44154,16.288308,81.44154,-0.282219,-0.254505,24
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.831026,-90.3273,-8.86846,-81.45884,16.291768,81.45884,-0.282273,-0.254559,25
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.878472,-90.3697,-8.86846,-81.50124,16.300248,81.50124,-0.282405,-0.254691,26
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.910452,-90.3876,-8.86846,-81.51914,16.303828,81.51914,-0.282461,-0.254747,27
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.940952,-90.3701,-8.86846,-81.50164,16.300328,81.50164,-0.282407,-0.254693,28
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,0.973825,-90.3795,-8.86846,-81.51104,16.302208,81.51104,-0.282436,-0.254722,29
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,1.006891,-90.4571,-8.86846,-81.58864,16.317728,81.58864,-0.282679,-0.254965,30
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,1.038976,-90.4813,-8.86846,-81.61284,16.322568,81.61284,-0.282754,-0.25504,31
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,1.070497,-90.5765,-8.86846,-81.70804,16.341608,81.70804,-0.283052,-0.255338,32
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,1.102491,-90.6111,-8.86846,-81.74264,16.348528,81.74264,-0.28316,-0.255446,33
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,1.135552,-90.617,-8.86846,-81.74854,16.349708,81.74854,-0.283178,-0.255464,34
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,1.167047,-90.6566,-8.86846,-81.78814,16.357628,81.78814,-0.283302,-0.255588,35
40,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,10,-5.0,5.0,-,1.198564,-90.6708,-8.86846,-81.80234,16.360468,81.80234,-0.283346,-0.255632,36
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.0,-90.4418,-90.467122,0.025322,0.005064,0.025322,-0.282631,7.9e-05,0
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.030878,-90.4172,-90.467122,0.049922,0.009984,0.049922,-0.282554,0.000156,1
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.062769,-90.3913,-90.467122,0.075822,0.015164,0.075822,-0.282473,0.000237,2
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.093856,-63.013,-90.467122,27.454122,5.490824,27.454122,-0.196916,0.085794,3
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.126379,-11.7715,-90.467122,78.695622,15.739124,78.695622,-0.036786,0.245924,4
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.158376,-10.9398,-90.467122,79.527322,15.905464,79.527322,-0.034187,0.248523,5
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.190326,-10.9514,-90.467122,79.515722,15.903144,79.515722,-0.034223,0.248487,6
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.222902,-10.7968,-90.467122,79.670322,15.934064,79.670322,-0.03374,0.24897,7
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.254895,-10.9061,-90.467122,79.561022,15.912204,79.561022,-0.034082,0.248628,8
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.285898,-10.8751,-90.467122,79.592022,15.918404,79.592022,-0.033985,0.248725,9
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.33426,-10.8725,-90.467122,79.594622,15.918924,79.594622,-0.033976,0.248734,10
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.366311,-10.9437,-90.467122,79.523422,15.904684,79.523422,-0.034199,0.248511,11
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.399263,-10.8958,-90.467122,79.571322,15.914264,79.571322,-0.034049,0.248661,12
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.430769,-10.9166,-90.467122,79.550522,15.910104,79.550522,-0.034114,0.248596,13
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.46244,-10.9375,-90.467122,79.529622,15.905924,79.529622,-0.03418,0.24853,14
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.494841,-10.9056,-90.467122,79.561522,15.912304,79.561522,-0.03408,0.24863,15
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.526376,-10.9413,-90.467122,79.525822,15.905164,79.525822,-0.034191,0.248519,16
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.558852,-10.8733,-90.467122,79.593822,15.918764,79.593822,-0.033979,0.248731,17
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.59042,-10.8504,-90.467122,79.616722,15.923344,79.616722,-0.033907,0.248803,18
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.622804,-10.7924,-90.467122,79.674722,15.934944,79.674722,-0.033726,0.248984,19
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.654749,-10.7146,-90.467122,79.752522,15.950504,79.752522,-0.033483,0.249227,20
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.686789,-10.6576,-90.467122,79.809522,15.961904,79.809522,-0.033305,0.249405,21
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.734338,-10.4989,-90.467122,79.968222,15.993644,79.968222,-0.032809,0.249901,22
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.767327,-10.3454,-90.467122,80.121722,16.024344,80.121722,-0.03233,0.25038,23
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.799336,-10.1417,-90.467122,80.325422,16.065084,80.325422,-0.031693,0.251017,24
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.830962,-10.0494,-90.467122,80.417722,16.083544,80.417722,-0.031404,0.251306,25
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.863098,-9.9179,-90.467122,80.549222,16.109844,80.549222,-0.030993,0.251717,26
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.894928,-9.7936,-90.467122,80.673522,16.134704,80.673522,-0.030605,0.252105,27
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.927302,-9.6485,-90.467122,80.818622,16.163724,80.818622,-0.030152,0.252558,28
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.95825,-9.5888,-90.467122,80.878322,16.175664,80.878322,-0.029965,0.252745,29
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,0.991196,-9.5128,-90.467122,80.954322,16.190864,80.954322,-0.029727,0.252983,30
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,1.022728,-9.3532,-90.467122,81.113922,16.222784,81.113922,-0.029229,0.253481,31
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,1.054761,-9.1783,-90.467122,81.288822,16.257764,81.288822,-0.028682,0.254028,32
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,1.087743,-9.1426,-90.467122,81.324522,16.264904,81.324522,-0.028571,0.254139,33
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,1.13516,-9.0828,-90.467122,81.384322,16.276864,81.384322,-0.028384,0.254326,34
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,1.167192,-8.9614,-90.467122,81.505722,16.301144,81.505722,-0.028004,0.254706,35
41,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,11,5.0,5.0,+,1.198785,-8.8351,-90.467122,81.632022,16.326404,81.632022,-0.02761,0.2551,36
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.0,-7.4304,-7.879956,0.449556,-0.089911,-0.449556,-0.02322,0.001405,0
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.031701,-7.3403,-7.879956,0.539656,-0.107931,-0.539656,-0.022938,0.001687,1
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.063704,-7.2547,-7.879956,0.625256,-0.125051,-0.625256,-0.022671,0.001954,2
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.097329,-38.0789,-7.879956,-30.198944,6.039789,30.198944,-0.118996,-0.094371,3
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.128402,-83.0251,-7.879956,-75.145144,15.029029,75.145144,-0.259454,-0.234829,4
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.160651,-84.0706,-7.879956,-76.190644,15.238129,76.190644,-0.26272,-0.238095,5
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.2088,-85.1379,-7.879956,-77.257944,15.451589,77.257944,-0.266056,-0.241431,6
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.239754,-85.0701,-7.879956,-77.190144,15.438029,77.190144,-0.265844,-0.241219,7
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.271743,-85.1113,-7.879956,-77.231344,15.446269,77.231344,-0.265973,-0.241348,8
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.304339,-85.0966,-7.879956,-77.216644,15.443329,77.216644,-0.265927,-0.241302,9
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.336277,-85.0341,-7.879956,-77.154144,15.430829,77.154144,-0.265732,-0.241107,10
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.368291,-85.053,-7.879956,-77.173044,15.434609,77.173044,-0.265791,-0.241166,11
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.399996,-85.16,-7.879956,-77.280044,15.456009,77.280044,-0.266125,-0.2415,12
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.432786,-85.232,-7.879956,-77.352044,15.470409,77.352044,-0.26635,-0.241725,13
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.464186,-85.3493,-7.879956,-77.469344,15.493869,77.469344,-0.266717,-0.242092,14
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.496198,-85.3556,-7.879956,-77.475644,15.495129,77.475644,-0.266736,-0.242111,15
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.528559,-85.3876,-7.879956,-77.507644,15.501529,77.507644,-0.266836,-0.242211,16
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.560717,-85.3432,-7.879956,-77.463244,15.492649,77.463244,-0.266697,-0.242072,17
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.608101,-85.2494,-7.879956,-77.369444,15.473889,77.369444,-0.266404,-0.241779,18
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.639801,-85.1826,-7.879956,-77.302644,15.460529,77.302644,-0.266196,-0.241571,19
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.67042,-85.1337,-7.879956,-77.253744,15.450749,77.253744,-0.266043,-0.241418,20
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.704704,-85.1246,-7.879956,-77.244644,15.448929,77.244644,-0.266014,-0.241389,21
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.735561,-85.1028,-7.879956,-77.222844,15.444569,77.222844,-0.265946,-0.241321,22
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.76756,-85.1087,-7.879956,-77.228744,15.445749,77.228744,-0.265965,-0.24134,23
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.800119,-85.1479,-7.879956,-77.267944,15.453589,77.267944,-0.266087,-0.241462,24
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.832123,-85.0777,-7.879956,-77.197744,15.439549,77.197744,-0.265868,-0.241243,25
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.864122,-85.048,-7.879956,-77.168044,15.433609,77.168044,-0.265775,-0.24115,26
42,sprungantwort_PAN_-5deg_20260622_214117.csv,PAN,12,-5.0,5.0,-,0.896842,-84.9842,-7.879956,-77.104244,15.420849,77.104244,-0.265576,-0.240951,27
